ID,Description,Must flag
VFG045580gbWP010948228,(mavL) Dot/Icm type IV secretion system effector MavL [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045581gbWP010948240,(LPG_RS12815) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045582gbWP010948241,(LPG_RS12820) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045583gbWP010948243,(LPG_RS12830) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045584gbWP010948248,(LPG_RS12855) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045585gbWP010948254,(LPG_RS12885) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045586gbWP010948257,(LPG_RS12900) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045587gbWP010948277,(mavM) Dot/Icm type IV secretion system effector MavM [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045588gbWP010948288,(legS1) Dot/Icm type IV secretion system effector LegS1 [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045589gbWP010948303,(lem28) Dot/Icm type IV secretion system effector Lem28 [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045590gbWP010948328,(LPG_RS13265) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045591gbWP010948337,(LPG_RS13310) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045592gbWP010948338,(mavV) Dot/Icm type IV secretion system effector MavV [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045593gbWP010948392,(LPG_RS13590) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045594gbWP010948394,(legD1) Dot/Icm type IV secretion system effector LegD1 [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045595gbWP010948419,(legN) Dot/Icm type IV secretion system effector LegN [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045596gbWP010948443,(LPG_RS13860) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045597gbWP015443931,(mavN) Dot/Icm type IV secretion system effector MavN [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045598gbWP010948515,(LPG_RS14265) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045599gbWP010948519,(LPG_RS14285) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045600gbWP010948531,(LPG_RS14345) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045601gbWP010948560,(LPG_RS14500) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045602gbWP010948565,(LPG_RS14525) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045603gbWP010948570,(LPG_RS14550) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045604gbWP010948571,(LPG_RS14555) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045605gbWP010948574,(LPG_RS14570) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045606gbWP010948597,(LPG_RS14710) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045607gbWP010948621,(LPG_RS14840) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045608gbWP010948659,(LPG_RS15050) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG045609gbWP010948684,(LPG_RS15170) Dot/Icm type IV secretion system effector [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],FALSE
VFG016503gbNP975265,(pdhB) pyruvate dehydrogenase subunit beta [PDH-B (VF0878) - Adherence (VFC0001)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016513gbNP975109,(hlyA) hemolysin A [Hemolysin (VF0879) - Exotoxin (VFC0235)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016527gbNP975120,(galU) UTP-glucose-1-phosphate uridylyltransferase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016529gbNP975939,(MSC_0972) hypothetical protein [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016531gbNP975941,(cps) glycosyltransferase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016534gbNP975944,(glf) UDP-galactopuranose mutase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016536gbNP975946,(MSC_0979) hypothetical protein [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016537gbNP975947,(epsG) glycosyltransferase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016540gbNP975950,(oppF) oligopeptide ABC transporter ATP-binding protein [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016541gbNP975951,(glf) UDP-galactopyranose mutase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016542gbNP975952,(galE) UDP-glucose 4-epimerase [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016548gbNP975958,(MSC_0991) hypothetical protein [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016549gbNP975959,(MSC_0992) hypothetical protein [Capsule (VF0881) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG016557gbNP975381,(vmm) hypothetical protein [Surface lipoproteins (VF0331) - Immune modulation (VFC0258)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],FALSE
VFG040977gbWP011003000,(RS_RS15615) type II secretion system protein J [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG040978gbWP011002999,(gspI) type II secretion system minor pseudopilin GspI [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG040980gbWP011002998,(RS_RS15605) GspH/FimT family pseudopilin [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG040981gbWP011002996,(RS_RS15595) pilus assembly protein PilZ [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041965gbWP011004828,(RS_RS24730) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041968gbWP043876888,(RS_RS24155) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041969gbWP043876882,(RS_RS23820) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041970gbWP119918829,(RS_RS23800) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041971gbWP011004624,(RS_RS23750) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041972gbWP043876876,(RS_RS23330) type III effector protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041973gbWP043876975,(RS_RS23310) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041974gbWP011004419,(RS_RS22570) NUDIX domain-containing protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041975gbWP152551861,(RS_RS22985) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041976gbWP119918828,(RS_RS23105) NEL domain-containing protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041977gbWP043876872,(RS_RS23120) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041978gbWP011004321,(RS_RS22105) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041980gbWP086004999,(RS_RS22055) gamma-glutamylcyclotransferase [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041982gbWP152547528,(RS_RS21455) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041983gbWP043876845,(RS_RS21370) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041984gbWP011004179,(RS_RS21355) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041985gbWP011004176,(RS_RS21340) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041986gbWP011004174,(popA) hypersensitive response elicitor PopA1 [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041987gbWP011004173,(RS_RS21325) protein PopB [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041988gbWP011004172,(ripAC) T3SS leucine-rich repeat effector RipAC/PopC [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041989gbWP011004171,(sctC) type III secretion system outer membrane ring subunit SctC [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],TRUE
VFG041992gbWP011004168,(RS_RS21300) type III secretion protein HrpB7 [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041995gbWP011004165,(RS_RS21285) type III secretion protein HrpB4 [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041997gbWP011004162,(RS_RS21270) HrpB1 family type III secretion system apparatus protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG041998gbWP011004163,(RS_RS21275) type III secretion protein HrpB2 [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042000gbWP011004159,(sctP) type III secretion system protein SctP [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042005gbWP011004156,(RS_RS21235) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042006gbWP011004154,(RS_RS21225) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042007gbWP011004155,(RS_RS21230) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042008gbWP011004150,(RS_RS21205) response regulator transcription factor [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042009gbWP011004151,(RS_RS21210) CesT family type III secretion system chaperone [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042010gbWP011004152,(RS_RS21215) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042012gbWP011004148,(RS_RS21195) FecR family protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042015gbWP011004145,(RS_RS21180) AWR family protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042017gbWP043876844,(RS_RS21170) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042018gbWP011004120,(RS_RS26260) AvrPphF family type III effector [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042019gbWP011004029,"(otsA) alpha,alpha-trehalose-phosphate synthase (UDP-forming) [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000]",FALSE
VFG042020gbWP157048861,(RS_RS26210) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042021gbWP043876830,(RS_RS20340) GALA protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042023gbWP011003635,(RS_RS18700) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042024gbWP011003616,(RS_RS18605) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042026gbWP011003532,(RS_RS26010) FAD-binding oxidoreductase [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042027gbWP011003530,(RS_RS18180) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042029gbWP139274299,(RS_RS25995) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042030gbWP011003508,(RS_RS18075) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042036gbWP011003250,(RS_RS16880) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042037gbWP011003157,(RS_RS16390) hypothetical protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
VFG042038gbWP011003174,(RS_RS16485) type III secretion system effector protein [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000],FALSE
